Id,Name,Opportunity__c,Type,Amount,StageName,Probability,ForecastCategoryName,Most_Likely__c,CampaignId,License_Type__c,Contract_of_Yrs__c,CreatedDate,CloseDate,OwnerId,AccountId,ProductId
00630000005UwGYAA0,Big Corp20133YAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-24,2012-05-31,00530000000jHsfAAE,0013000000CaVb0AAF,Defective
00630000005UwR4AAK,Big Corp201334AAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-24,2012-08-12,00530000000jHsfAAE,0013000000C3pMZAAZ,Defective
00630000005UwTpAAK,Big Corp20133pAAK,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-03-24,2012-05-31,00530000000qAf3AAE,0013000000CaVcwAAF,Defective
00630000005UxODAA0,Big Corp20133DAA0,"","",5300.35,Qualified Out,0,Omitted,"","","","",2012-03-24,2012-09-14,00530000000jHsfAAE,0013000000CaX5IAAV,ProductD
00630000005WGzIAAW,Big Corp20133IAAW,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-27,2012-08-12,00530000000jHsfAAE,0013000000E1XuQAAV,Defective
00630000005XemNAAS,Big Corp20133NAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-28,2012-08-12,00530000000jHsfAAE,0013000000CcuzpAAB,Defective
00630000005YP5XAAW,Big Corp20133XAAW,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-29,2012-05-31,00530000000oybRAAQ,0013000000CdCSUAA3,Defective
006300000061Sy4AAE,Big Corp201344AAE,"","",5300.35,Qualified Out,0,Omitted,"","","","",2012-04-13,2012-07-02,00530000000jHsfAAE,0013000000CuC4mAAF,ProductD
006300000062BenAAE,Big Corp20124nAAE,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-04-14,2012-08-14,00530000000pXA1AAM,00130000004YSGFAA4,ProductD
006300000062BI4AAM,Yankeedoodle201244AAM,"",Add-On,6029.68,Qualified Out,0,Omitted,"","","","",2012-04-14,2012-11-30,00530000000rvOGAAY,00130000007vCJyAAM,ProductD
006300000062BnQAAU,Yankeedoodle20134QAAU,"",New,35335.69,Qualified Out,0,Omitted,"","","","",2012-04-14,2012-10-14,00530000000pXA1AAM,0013000000D7JBrAAN,ProductC
006300000062BwdAAE,iCompany20134dAAE,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-04-14,2012-10-14,00530000000pXA1AAM,0013000000BoYu8AAF,ProductD
006300000062BYNAA2,Yankeedoodle20134NAA2,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-04-14,2012-10-14,00530000000pXA1AAM,0013000000D7IxJAAV,Defective
006300000065df0AAA,iCompany201340AAA,"",New,6360.42,Qualified Out,0,Omitted,"","","","",2012-04-18,2012-10-29,00530000000jHsfAAE,0013000000CrSc8AAF,ProductD
00630000006apcgAAA,iCompany20135gAAA,"","",5300.35,Qualified Out,0,Omitted,"","","","",2012-05-05,2012-09-18,00530000000jHsfAAE,0013000000D8j9OAAR,ProductD
00630000006Lh0NAAS,Yomoma20134NAAS,"","",8833.92,Qualified Out,0,Omitted,"","","","",2012-04-25,2012-08-05,00530000000jHsfAAE,0013000000D9XURAA3,ProductD
00630000006mqwjAAA,Big Corp20125jAAA,"","",3533.57,Qualified Out,0,Omitted,"","","","",2012-05-15,2012-11-29,00530000000jHsfAAE,00130000009pKbVAAU,ProductD
00630000006QqMxAAK,iCompany20134xAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-04-28,2012-08-12,00530000000jHsfAAE,0013000000D83cvAAB,Defective
00630000006Vc0QAAS,iCompany20135QAAS,"","",3533.57,Qualified Out,0,Omitted,"","","","",2012-05-01,2012-09-21,00530000000jHsfAAE,0013000000D84FzAAJ,ProductD
00630000006VdGcAAK,Big Corp20135cAAK,"","",6360.42,Closed Lost,0,Omitted,"","","","",2012-05-01,2012-08-05,00530000000jHsfAAE,0013000000DBGe3AAH,ProductD
00630000006vwr1AAA,Big Corp201251AAA,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-05-15,2012-11-30,00530000000pXA1AAM,00130000006JQGrAAO,Defective
00630000006vwSfAAI,BadBoys20125fAAI,"",New,8395.76,Qualified Out,0,Omitted,"","","","",2012-05-15,2012-10-30,00530000000jHsfAAE,00130000009ZEtlAAG,ProductD
00630000006w1ZDAAY,iCompany20135DAAY,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-05-15,2013-02-28,00530000000jHsfAAE,0013000000D844tAAB,Defective
00630000006xoSjAAI,Big Corp20135jAAI,"","",26501.77,Qualified Out,0,Omitted,"","","","",2012-05-16,2013-02-28,00530000000jHsfAAE,0013000000DBEwBAAX,ProductC
00630000006xqlbAAA,iCompany20135bAAA,"",New,17667.84,Qualified Out,0,Omitted,"","","","",2012-05-16,2012-09-28,00530000000qAf3AAE,0013000000D8jJHAAZ,ProductC
00630000006y7XLAAY,Big Corp20125LAAY,"",New,35335.69,Qualified Out,0,Omitted,"","","","",2012-05-17,2012-09-13,00530000000qAf3AAE,0013000000ImiKWAAZ,ProductC
00630000007amZDAAY,Big Corp20136DAAY,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-06-07,2012-08-30,00530000000jHsfAAE,0013000000ELLnnAAH,Defective
00630000007Bz23AAC,Big Corp201353AAC,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-05-25,2012-10-30,00530000000qAf3AAE,0013000000E1YYvAAN,ProductD
00630000007fgfwAAA,iCompany20136wAAA,"",New,27208.48,Qualified Out,0,Omitted,"","","","",2012-06-12,2013-05-30,00530000000r1BuAAI,0013000000D8jNZAAZ,ProductC
00630000007fghXAAQ,Yankeedoodle20136XAAQ,"",New,3533.57,Qualified Out,0,Omitted,"","","","",2012-06-12,2012-10-31,00530000000r1BuAAI,0013000000DBEz7AAH,ProductD
00630000007fgmQAAQ,Big Corp20136QAAQ,"",New,15901.06,Qualified Out,0,Omitted,"","","","",2012-06-12,2013-02-28,00530000000r1BuAAI,0013000000EMSw2AAH,ProductC
00630000007fgmwAAA,Big Corp20136wAAA,"",New,14134.28,Qualified Out,0,Omitted,"","","","",2012-06-12,2012-12-31,00530000000r1BuAAI,0013000000EMSwYAAX,ProductC
00630000007fgn9AAA,Big Corp201369AAA,"",New,17667.84,Qualified Out,0,Omitted,"","","","",2012-06-12,2013-01-30,00530000000qAf3AAE,0013000000DBDsQAAX,ProductC
00630000007fgpoAAA,iCompany20136oAAA,"",New,26501.77,Qualified Out,0,Omitted,"","","","",2012-06-12,2013-02-28,00530000000qAf3AAE,0013000000D8jMdAAJ,ProductC
00630000007fgpPAAQ,iCompany20136PAAQ,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-06-12,2013-10-01,00530000000qAf3AAE,0013000000D8jAXAAZ,ProductD
00630000007fgSFAAY,Big Corp20136FAAY,"",New,19434.63,Qualified Out,0,Omitted,"","","","",2012-06-12,2012-11-30,00530000000r1BuAAI,0013000000EMSPxAAP,ProductC
00630000007ficcAAA,iCompany20136cAAA,"",New,17667.84,Qualified Out,0,Omitted,"","","","",2012-06-12,2013-02-28,00530000000qAf3AAE,0013000000D8jMhAAJ,ProductC
00630000007hRcaAAE,Big Corp20136aAAE,"",New,19434.63,Qualified Out,0,Omitted,"","","","",2012-06-13,2012-12-31,00530000000r1BuAAI,0013000000EMd6cAAD,ProductC
00630000007hRI7AAM,Yankeedoodle201267AAM,"",Add-On,17667.84,Qualified Out,0,Omitted,"","","","",2012-06-13,2013-01-15,00530000000rvOGAAY,00130000007rmSaAAI,ProductC
00630000007hRwoAAE,Big Corp20136oAAE,"",New,21201.41,Qualified Out,0,Omitted,"","","","",2012-06-13,2013-05-30,00530000000r1BuAAI,0013000000EMeAuAAL,ProductC
00630000007hSjtAAE,Big Corp20136tAAE,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-06-13,2012-10-10,00530000000qDKcAAM,0013000000EMgueAAD,Defective
00630000007PTrMAAW,Big Corp20135MAAW,"",New,15901.06,Qualified Out,0,Omitted,"","","","",2012-05-31,2012-11-29,00530000000jHsfAAE,0013000000E32xYAAR,ProductC
00630000007QOCwAAO,Yankeedoodle20136wAAO,"","",26501.77,Qualified Out,0,Omitted,"","","","",2012-06-01,2012-09-27,00530000000jHsfAAE,0013000000D7so4AAB,ProductC
00630000007QwgAAAS,Big Corp20136AAAS,"",New,106007.07,Qualified Out,0,Omitted,"","","","",2012-06-02,2013-03-31,00530000000qAf3AAE,0013000000DBDyKAAX,ProductA
00630000007RzIbAAK,iCompany20136bAAK,"","",6360.42,Qualified Out,0,Omitted,"","","","",2012-06-02,2012-09-25,00530000000jHsfAAE,0013000000D83yJAAR,ProductD
00630000007Ssn5AAC,Big Corp201365AAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-06-05,2012-08-30,00530000000qAf3AAE,0013000000EKhu3AAD,Defective
00630000007SuGmAAK,Big Corp20136mAAK,"",New,65371.02,Qualified Out,0,Omitted,"","","","",2012-06-06,2013-08-26,00530000000ow7AAAQ,0013000000E3nKzAAJ,ProductA
00630000007vKvDAAU,Yankeedoodle20136DAAU,"",New,26501.77,Qualified Out,0,Omitted,"","","","",2012-06-19,2013-01-22,00530000000qAf3AAE,0013000000D7sPLAAZ,ProductC
00630000007x1fqAAA,EmpireX20126qAAA,"",New,8833.92,Qualified Out,0,Omitted,"","","","",2012-06-20,2013-04-28,00530000000pXA1AAM,00130000005ITmZAAW,ProductD
00630000007z1SzAAI,iCompany20136zAAI,"",New,2473.50,Qualified Out,0,Omitted,"","","","",2012-06-22,2012-11-26,00530000000qAf3AAE,0013000000D8jAHAAZ,ProductD
00630000007z27tAAA,Big Corp20136tAAA,"",New,7067.14,Qualified Out,0,Omitted,"","","","",2012-06-22,2013-07-29,00530000000qAf3AAE,0013000000ELqVqAAL,ProductD
00630000007Z2ArAAK,Big Corp20136rAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-06-06,2012-09-18,00530000000jHsfAAE,0013000000EKtCSAA1,Defective
00630000007zyfOAAQ,Big Corp20126OAAQ,"",New,53003.53,Qualified Out,0,Omitted,"","","","",2012-06-23,2012-11-12,00530000000pXA1AAM,0013000000HkBS3AAN,ProductC
006300000080ASXAA2,Big Corp20136XAA2,"","",5300.35,Qualified Out,0,Omitted,"","","","",2012-06-23,2012-10-25,00530000000jHsfAAE,0013000000EOBnjAAH,ProductD
006300000080GIsAAM,iCompany20136sAAM,"","",35335.69,Qualified Out,0,Omitted,"","","","",2012-06-23,2012-10-08,00530000000jHsfAAE,0013000000DUO8UAAX,ProductC
006300000085ajGAAQ,Yankeedoodle20136GAAQ,"",New,53003.53,Qualified Out,0,Omitted,"","","","",2012-06-27,2012-11-30,00530000000pXA1AAM,0013000000K7lfHAAR,ProductC
006300000085eLFAAY,iCompany20136FAAY,"",New,8833.92,Qualified Out,0,Omitted,"","","","",2012-06-28,2013-01-15,00530000000pXA1AAM,0013000000D83eoAAB,ProductD
006300000085emLAAQ,Big Corp20136LAAQ,"","",56537.10,Qualified Out,0,Omitted,"","","","",2012-06-28,2012-11-29,00530000000jHsfAAE,0013000000DBE10AAH,ProductA
006300000085H~JAA,Big Corp20136JAAU,"",New,7840.28,Qualified Out,0,Omitted,"","","","",2012-06-26,2012-10-15,00530000000qAf3AAE,0013000000DBEODAA5,ProductD
006300000085YXkAAM,Yankeedoodle20136kAAM,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-06-27,2012-08-27,00530000000jHsfAAE,0013000000DjD97AAF,Defective
006300000087Q5AAAU,Big Corp20136AAAU,"",New,17314.49,Qualified Out,0,Omitted,"","","","",2012-06-29,2013-03-31,00530000000r1BuAAI,0013000000DBEKVAA5,ProductC
006300000087yzuAAA,iCompany20136uAAA,"","",3533.57,Qualified Out,0,Omitted,"","","","",2012-06-30,2012-11-29,00530000000jHsfAAE,0013000000D8jtYAAR,ProductD
00630000008e4G0AAI,iBacon201270AAI,"",New,12720.85,Qualified Out,0,Omitted,"","","","",2012-07-17,2012-10-18,00530000000jHsfAAE,00130000009WC0lAAG,ProductC
00630000008eayxAAA,Big Corp20137xAAA,"","",12014.13,Qualified Out,0,Omitted,"","","","",2012-07-17,2012-09-19,00530000000jHsfAAE,0013000000E1YZtAAN,ProductC
00630000008GEvTAAW,Big Corp20137TAAW,"",New,88339.22,Qualified Out,0,Omitted,"","","","",2012-07-05,2013-01-30,00530000000rvOGAAY,0013000000ElwiWAAR,ProductA
00630000008GJFZAA4,Big Corp20137ZAA4,"",New,7067.14,Qualified Out,0,Omitted,"","","","",2012-07-05,2012-11-30,00530000000r1BuAAI,0013000000ElwpoAAB,ProductD
00630000008GOI7AAO,Big Corp201377AAO,"","",8833.92,Qualified Out,0,Omitted,"","","","",2012-07-05,2012-12-31,00530000000jHsfAAE,0013000000DBECwAAP,ProductD
00630000008hA1aAAE,Yankeedoodle20137aAAE,"",New,106007.07,Qualified Out,0,Omitted,"","","","",2012-07-18,2013-03-02,00530000000pXA1AAM,0013000000D7IxJAAV,ProductA
00630000008hM7pAAE,Yankeedoodle20137pAAE,"",New,12367.49,Qualified Out,0,Omitted,"","","","",2012-07-19,2013-05-30,00530000000pXA1AAM,0013000000Ez37HAAR,ProductC
00630000008I7wiAAC,iCompany20137iAAC,"",New,8833.92,Qualified Out,0,Omitted,"","","","",2012-07-06,2012-11-29,00530000000r1BuAAI,0013000000D8jUKAAZ,ProductD
00630000008j4ZJAAY,Big Corp20137JAAY,"",New,7067.14,Qualified Out,0,Omitted,"","","","",2012-07-19,2012-11-27,00530000000jHsfAAE,0013000000Ez6sDAAR,ProductD
00630000008jS1cAAE,Yankeedoodle20137cAAE,"",New,35335.69,Qualified Out,0,Omitted,"","","","",2012-07-20,2012-12-30,00530000000rvOGAAY,0013000000EzDB7AAN,ProductC
00630000008kYUPAA2,Big Corp20137PAA2,B9900043,New,1088.34,Closed Won,100,Closed,"","","","",2012-07-21,2013-07-14,00530000000qAf3AAE,0013000000DBE9OAAX,ProductD
00630000008nDafAAE,Big Corp20137fAAE,"",New,43109.54,Qualified Out,0,Omitted,"","","","",2012-07-24,2013-07-30,00530000000qAf3AAE,0013000000DBEGRAA5,ProductC
00630000008r2NKAAY,Big Corp20137KAAY,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-07-26,2012-11-30,00530000000qAf3AAE,0013000000EzrEyAAJ,ProductD
00630000008rao0AAA,Big Corp201370AAA,"",New,21593.64,Qualified Out,0,Omitted,"","","","",2012-07-27,2013-08-27,00530000000qAf3AAE,0013000000F03qcAAB,ProductC
00630000008sOTaAAM,Big Corp20137aAAM,"",New,2296.82,Closed Lost,0,Omitted,"","","","",2012-07-28,2013-02-28,00530000000ow7AAAQ,0013000000F0BW6AAN,ProductD
00630000008vpfuAAA,iCompany20137uAAA,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-07-31,2012-11-29,00530000000qAf3AAE,0013000000D8jkSAAR,ProductD
00630000008vpICAAY,Big Corp20137CAAY,"",New,10600.71,Qualified Out,0,Omitted,"","","","",2012-07-31,2012-12-15,00530000000r1BuAAI,0013000000EOLhzAAH,ProductC
00630000008vrCpAAI,Big Corp20127pAAI,B9900015,Add-On,3886.93,Closed Won,100,Closed,"","","","",2012-07-31,2012-10-22,00530000000jHsfAAE,00130000009rECrAAM,ProductD
00630000008xgaqAAA,Big Corp20138qAAA,"",New,7067.14,Qualified Out,0,Omitted,"","","","",2012-08-01,2012-12-11,00530000000r1BuAAI,0013000000DBE39AAH,ProductD
00630000008xgSBAAY,Big Corp20138BAAY,B9900016,New,4934.63,Closed Won,100,Closed,"","","","",2012-08-01,2012-11-12,00530000000jHsfAAE,0013000000F0RRrAAN,ProductD
00630000008yCrnAAE,Yankeedoodle20138nAAE,"",New,14134.28,Qualified Out,0,Omitted,"","","","",2012-08-02,2013-02-15,00530000000qAf3AAE,0013000000D7sP5AAJ,ProductC
00630000008yCxrAAE,Big Corp20128rAAE,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-08-02,2013-05-02,00530000000r1BuAAI,0013000000HH0MhAAL,Defective
00630000008yDv8AAE,Big Corp201388AAE,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-08-02,2012-11-30,00530000000jHsfAAE,0013000000FHpmwAAD,ProductD
00630000008yqa4AAA,Yankeedoodle201384AAA,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-08-04,2012-11-29,00530000000jHsfAAE,0013000000D7sgRAAR,Defective
00630000008yqHcAAI,Big Corp20138cAAI,"",New,8833.92,Qualified Out,0,Omitted,"","","","",2012-08-04,2012-11-29,00530000000jHsfAAE,0013000000DBED5AAP,ProductD
00630000008yqs3AAA,iCompany201383AAA,"",New,14134.28,Qualified Out,0,Omitted,"","","","",2012-08-04,2013-01-30,00530000000r1BuAAI,0013000000D8jE0AAJ,ProductC
00630000008yVyyAAE,iCompany20138yAAE,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-08-03,2012-11-30,00530000000r1BuAAI,0013000000D8jLHAAZ,Defective
00630000008yWizAAE,Big Corp20138zAAE,B9900018,New,2650.18,Closed Won,100,Closed,"","","","",2012-08-03,2012-11-28,00530000000jHsfAAE,0013000000FHuYeAAL,ProductD
00630000008yXwyAAE,Big Corp20138yAAE,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-08-03,2013-02-28,00530000000qAf3AAE,0013000000DBEOaAAP,ProductD
00630000009163ZAAQ,Big Corp20138ZAAQ,"",New,14134.28,Qualified Out,0,Omitted,"","","","",2012-08-07,2012-11-30,00530000000r1BuAAI,0013000000DBE5hAAH,ProductC
006300000091fpEAAQ,Big Corp20138EAAQ,"",New,44169.61,Qualified Out,0,Omitted,"","","","",2012-08-09,2012-12-31,00530000000rvOGAAY,0013000000DBF1gAAH,ProductC
006300000091fphAAA,iCompany20138hAAA,"",New,35335.69,Qualified Out,0,Omitted,"","","","",2012-08-09,2013-01-10,00530000000rvOGAAY,0013000000D8j8iAAB,ProductC
006300000091fqPAAQ,Big Corp20138PAAQ,"",New,27385.16,Qualified Out,0,Omitted,"","","","",2012-08-09,2013-01-01,00530000000rvOGAAY,0013000000EOLedAAH,ProductC
006300000091N7SAAU,Yankeedoodle20138SAAU,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-08-08,2012-12-11,00530000000r1BuAAI,0013000000D7sjOAAR,ProductD
006300000096BQgAAM,Big Corp20138gAAM,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-08-10,2012-11-27,00530000000jHsfAAE,0013000000FIXuMAAX,ProductD
006300000096T43AAE,iCompany201383AAE,"",New,3533.57,Closed Lost,0,Omitted,"","","","",2012-08-11,2012-10-17,00530000000jHsfAAE,0013000000D84CyAAJ,ProductD
0063000000991T7AAI,Big Corp201387AAI,"",Add-On,5300.35,Qualified Out,0,Omitted,"","","","",2012-08-15,2013-03-31,00530000000ow7AAAQ,0013000000F0BW6AAN,ProductD
00630000009bClEAAU,iCompany20139EAAU,"",New,123674.91,Qualified Out,0,Omitted,"",70130000000ChYgAAK,"","",2012-09-25,2013-02-25,00530000000pXA1AAM,0013000000D83yvAAB,ProductA
00630000009bCsiAAE,Big Corp20139iAAE,"",New,2826.86,Qualified Out,0,Omitted,"","","","",2012-09-25,2012-12-31,00530000000qAf3AAE,0013000000FdZQgAAN,ProductD
00630000009bD1OAAU,Big Corp20139OAAU,"",New,26501.77,Qualified Out,0,Omitted,"","","","",2012-09-25,2012-12-30,00530000000r1BuAAI,0013000000FIkbwAAD,ProductC
00630000009bDGdAAM,iCompany20139dAAM,"",New,176678.45,Qualified Out,0,Omitted,"","","","",2012-09-25,2012-12-04,005800000044tnMAAQ,0013000000D8izjAAB,ProductA
00630000009bn3TAAQ,Big Corp20139TAAQ,B9900048,New,14770.32,Closed Won,100,Closed,"","","","",2012-09-27,2013-08-28,00530000000qAf3AAE,0013000000EOBpuAAH,ProductC
00630000009bVn8AAE,Big Corp201398AAE,"",New,5653.71,Qualified Out,0,Omitted,"","","","",2012-09-26,2013-01-30,00530000000ow7AAAQ,0013000000FdezcAAB,ProductD
00630000009c4rMAAQ,iCompany20139MAAQ,"",New,70671.38,Qualified Out,0,Omitted,"","","","",2012-09-28,2013-01-18,00530000000rvOGAAY,0018000000vduvKAAQ,ProductA
00630000009c4w0AAA,Big Corp201390AAA,"",New,97173.14,Qualified Out,0,Omitted,"","","","",2012-09-28,2013-02-18,00530000000rvOGAAY,0013000000DBE2QAAX,ProductA
00630000009c55mAAA,Big Corp20139mAAA,"",New,37102.47,Qualified Out,0,Omitted,"","","","",2012-09-28,2013-04-06,00530000000r1BuAAI,0013000000FdrNDAAZ,ProductC
00630000009C8ezAAC,Yankeedoodle20138zAAC,B9900019,New,1766.78,Closed Won,100,Closed,"",70130000000ChdpAAC,"","",2012-08-21,2012-11-28,00530000000jHsfAAE,0013000000D7a8bAAB,ProductD
00630000009C8fzAAC,Big Corp20138zAAC,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-08-21,2012-11-27,00530000000jHsfAAE,0013000000FK1mhAAD,ProductD
00630000009C8m2AAC,Yankeedoodle201382AAC,"",New,35335.69,Qualified Out,0,Omitted,"","","","",2012-08-21,2013-03-31,00580000003UgzRAAS,0013000000D7Iw6AAF,ProductC
00630000009C936AAC,Big Corp201386AAC,"",New,82685.51,Qualified Out,0,Omitted,"","","","",2012-08-21,2013-02-28,00530000000qAf3AAE,0013000000DBE4AAAX,ProductA
00630000009C94BAAS,Big Corp20138BAAS,"",New,2650.18,Qualified Out,0,Omitted,"","","","",2012-08-21,2012-12-13,00530000000jHsfAAE,0013000000FK5InAAL,ProductD
00630000009CQbmAAG,Big Corp20128mAAG,"",New,1325.09,Qualified Out,0,Omitted,"","","","",2012-08-22,2012-12-16,00530000000jHsfAAE,00130000005IRejAAG,ProductD
00630000009CQOXAA4,Big Corp20138XAA4,"",New,2208.48,Qualified Out,0,Omitted,"","","","",2012-08-22,2012-11-30,00530000000jHsfAAE,0013000000FKByLAAX,ProductD
00630000009CR3BAAW,iCompany20138BAAW,"",New,13604.24,Qualified Out,0,Omitted,"",70130000000Ci1mAAC,"","",2012-08-22,2012-12-31,00530000000r1BuAAI,0013000000D8jTmAAJ,ProductC
00630000009Cz2OAAS,Big Corp20138OAAS,"",New,45936.40,Qualified Out,0,Omitted,"","","","",2012-08-24,2013-04-28,00530000000pXA1AAM,0013000000E1XhvAAF,ProductC
00630000009Cz3WAAS,iCompany20138WAAS,"",New,30918.73,Qualified Out,0,Omitted,"","","","",2012-08-24,2013-03-15,00530000000pXA1AAM,0013000000D840fAAB,ProductC
00630000009DH9mAAG,Yankeedoodle20138mAAG,"",New,4107.77,Closed Lost,0,Omitted,"","","","",2012-08-25,2012-11-29,00530000000r1BuAAI,0013000000D7sYmAAJ,ProductD
00630000009eieYAAQ,iCompany201310YAAQ,"",New,12367.49,Closed Lost,0,Omitted,"","","","",2012-10-02,2012-12-30,00530000000jHsfAAE,0013000000D8jUGAAZ,ProductC
00630000009eiMGAAY,iCompany201310GAAY,"",New,21201.41,Qualified Out,0,Omitted,"","","","",2012-10-02,2013-02-28,00530000000pXA1AAM,0013000000D83cvAAB,ProductC
00630000009f01PAAQ,Yankeedoodle201310PAAQ,"",New,26501.77,Qualified Out,0,Omitted,"","","","",2012-10-03,2013-04-05,00530000000rvOGAAY,0013000000D7sYFAAZ,ProductC
00630000009Fc0XAAS,Big Corp20138XAAS,"",New,1766.78,Qualified Out,0,Omitted,"","","","",2012-08-29,2012-11-28,00530000000jHsfAAE,0013000000FIm4RAAT,ProductD
00630000009FcXNAA0,Big Corp20138NAA0,"",New,4416.96,Qualified Out,0,Omitted,"","","","",2012-08-29,2012-12-25,00530000000jHsfAAE,0013000000FKsZRAA1,ProductD
00630000009fdIBAAY,Yankeedoodle201210BAAY,B9900027,Renewal,1166.08,Closed Won,100,Closed,"","","","",2012-10-05,2013-02-28,00530000000pXA1AAM,00130000007rmSaAAI,ProductD
00630000009Ftq8AAC,Big Corp201388AAC,"",New,18551.24,Qualified Out,0,Omitted,"","","","",2012-08-30,2012-12-31,00530000000r1BuAAI,0013000000C4vRuAAJ,ProductC
00630000009fv0AAAQ,Big Corp201310AAAQ,B9900040,New,86701.77,Closed Won,100,Closed,"",70130000000ChYgAAK,"","",2012-10-06,2013-06-27,00530000000pXA1AAM,0013000000DBEszAAH,ProductA
00630000009FWvqAAG,iCompany20138qAAG,"",New,15901.06,Qualified Out,0,Omitted,"","","","",2012-08-28,2012-03-29,00530000000pXA1AAM,0013000000D8428AAB,ProductC
00630000009FX1hAAG,Big Corp20138hAAG,"",New,2650.18,Qualified Out,0,Omitted,"","","","",2012-08-28,2012-11-25,00530000000jHsfAAE,0013000000E1Y12AAF,ProductD
00630000009GAG1AAO,iCompany201381AAO,"","",21201.41,Qualified Out,0,Omitted,"","","","",2012-08-31,2012-12-02,00530000000jHsfAAE,0013000000D848XAAR,ProductC
00630000009GAuaAAG,Yankeedoodle20138aAAG,"",New,30918.73,Qualified Out,0,Omitted,"","","","",2012-08-31,2013-03-31,005800000044tnMAAQ,0013000000D7sbzAAB,ProductC
00630000009iEqcAAE,Big Corp201310cAAE,"",New,4416.96,Qualified Out,0,Omitted,"","","","",2012-10-09,2013-03-31,00530000000r1BuAAI,0013000000EOBnsAAH,ProductD
00630000009ipNcAAI,Big Corp201310cAAI,"",New,11307.42,Qualified Out,0,Omitted,"","","","",2012-10-11,2013-05-02,00530000000r1BuAAI,0013000000Feqa2AAB,ProductC
00630000009iXaCAAU,Big Corp201310CAAU,"",New,7067.14,Closed Lost,0,Omitted,"","","","",2012-10-10,2013-01-03,00530000000jHsfAAE,0013000000E1Y3AAAV,ProductD
00630000009iXGRAA2,Yankeedoodle201310RAA2,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-10-10,2013-06-17,00530000000r1BuAAI,0013000000D7sT0AAJ,ProductD
00630000009iXLsAAM,iCompany201310sAAM,"",New,5653.71,Qualified Out,0,Omitted,"","","","",2012-10-10,2013-07-22,00580000004HJiXAAW,0013000000D83ywAAB,ProductD
00630000009J0OpAAK,Big Corp20139pAAK,B9900021,New,4761.48,Closed Won,100,Closed,"",70130000000CfeWAAS,"","",2012-09-05,2013-01-21,00530000000r1BuAAI,0013000000EOPI0AAP,ProductD
00630000009j6QBAAY,Big Corp201310BAAY,"",New,34452.30,Qualified Out,0,Omitted,"","","","",2012-10-12,2013-03-15,00530000000rvOGAAY,0013000000DBEHzAAP,ProductC
00630000009Ja1SAAS,Big Corp20139SAAS,"",New,26501.77,Qualified Out,0,Omitted,"","","","",2012-09-07,2013-03-31,00530000000qAf3AAE,0013000000CaVc1AAF,ProductC
00630000009JaljAAC,iCompany20139jAAC,B9900022,New,8833.92,Closed Won,100,Closed,"","","","",2012-09-07,2013-02-13,00530000000pXA1AAM,0013000000D84CaAAJ,ProductD
00630000009jOJhAAM,Big Corp201310hAAM,"",New,7067.14,Qualified Out,0,Omitted,"","","","",2012-10-13,2013-05-30,00530000000jHsfAAE,0013000000DBEtGAAX,ProductD
00630000009jPBLAA2,Big Corp201310LAA2,"",New,44169.61,Qualified Out,0,Omitted,"",70130000000Che4AAC,"","",2012-10-13,2013-05-30,00530000000pXA1AAM,0013000000DBE03AAH,ProductC
00630000009jPeuAAE,iCompany201310uAAE,"",New,3515.90,Qualified Out,0,Omitted,"",70130000000ChYuAAK,"","",2012-10-13,2013-02-28,00530000000qAf3AAE,0013000000D8jSaAAJ,ProductD
00630000009jPHkAAM,Big Corp201310kAAM,"",New,1766.78,Qualified Out,0,Omitted,"",70130000000ChYuAAK,"","",2012-10-13,2013-03-31,00530000000qAf3AAE,0013000000FfABhAAN,ProductD
